用户码,性别,年龄,城市,入会月数,会员类型,活跃用户,会员积分,总消费,年收入,裂变方案,是否转化
5038,男,57,扬州,7,1,0,706,3430.43,0,买一送一,1
5039,男,31,杭州,4,2,0,564,10233.27,0,买一送一,0
5040,女,31,苏州,1,3,1,807,37142.85,173515.0914,买一送一,0
5041,女,27,杭州,5,1,1,670,5003.83,97584.0303,买一送一,0
5042,男,36,杭州,6,1,1,791,36323.11,136737.8331,买一送一,0
5043,女,45,扬州,8,1,1,516,22144.96,134124.489,疯狂打折,0
5044,男,37,杭州,4,1,0,850,37718.27,156053.298,买一送一,0
5045,男,41,苏州,2,2,1,688,12527.86,138831.5637,疯狂打折,0
5046,男,56,杭州,8,2,0,793,5713.38,146980.3875,买一送一,0
5047,男,28,杭州,3,2,0,798,440.77,0,买一送一,0
5048,男,33,杭州,9,2,1,661,16094.6,0,买一送一,0
5049,男,25,苏州,4,1,1,643,28317.19,141625.767,买一送一,0
5050,男,37,杭州,3,1,0,674,30219.86,0,买一送一,0
5051,女,33,扬州,2,2,1,607,20897.01,133371.2001,疯狂打折,1
5052,女,26,杭州,6,1,0,544,19158.77,0,买一送一,1
5053,女,40,杭州,0,1,1,630,11478.48,145918.6884,疯狂打折,1
5054,女,42,扬州,1,1,1,602,26672.03,170861.9691,买一送一,0
5055,男,42,苏州,2,2,1,774,31140.63,162598.5462,买一送一,0
5056,女,32,杭州,6,2,0,622,19322.74,207979.9374,买一送一,0
5057,男,32,杭州,8,1,1,658,15374.89,0,买一送一,0
5058,男,40,杭州,1,2,0,479,21987.84,0,疯狂打折,0
5059,女,62,杭州,4,2,1,605,24026.95,136611.0939,疯狂打折,0
5060,女,41,扬州,10,2,1,604,31782.86,0,买一送一,0
5061,女,42,苏州,10,1,0,550,12063.6,158309.9913,买一送一,1
5062,女,31,杭州,3,2,1,710,21470.18,0,买一送一,0
5063,男,66,杭州,7,1,1,847,10163.89,152225.6364,疯狂打折,0
5064,男,30,杭州,7,1,0,660,18517.76,179950.6113,疯狂打折,0
5065,男,31,杭州,9,1,1,828,31406.76,0,疯狂打折,0
5066,男,41,杭州,3,4,1,447,37761.06,0,买一送一,1
5067,男,41,杭州,4,1,1,434,10857.38,132998.0796,疯狂打折,0
5068,女,41,扬州,6,2,0,760,19405.58,0,疯狂打折,0
5069,男,48,杭州,4,1,0,652,31346.87,73168.1613,买一送一,1
5070,男,37,杭州,6,2,0,643,27238,0,疯狂打折,0
5071,女,51,杭州,5,1,0,688,17518.95,0,买一送一,1
5072,男,32,苏州,3,2,1,684,24365.86,126235.0599,买一送一,0
5073,女,32,杭州,4,1,1,662,9316.57,164758.9551,买一送一,1
5074,女,49,苏州,4,1,0,714,1447.7,114462.9882,买一送一,1
5075,男,35,苏州,7,1,1,777,14563.99,151188.7587,买一送一,0
5076,男,36,杭州,2,2,0,593,15412.64,86323.2204,买一送一,0
5077,男,34,杭州,2,1,0,699,35416.33,144486.4641,买一送一,0
5078,男,31,苏州,1,1,1,802,35881.08,153766.8756,买一送一,0
5079,男,48,杭州,3,1,0,661,18444.21,147994.2642,疯狂打折,0
5080,女,32,扬州,9,1,0,765,9033.95,219057.5265,疯狂打折,0
5081,男,50,苏州,4,2,0,737,807.86,156890.0055,买一送一,0
5082,男,31,杭州,7,1,1,762,30467.38,144755.4405,买一送一,0
5083,男,42,扬州,8,1,1,621,14179.29,84480.9264,买一送一,0
5084,女,42,苏州,2,2,0,732,16715.51,146234.2818,疯狂打折,0
5085,男,32,杭州,7,4,0,704,35270.49,157175.7591,疯狂打折,1
5086,女,38,杭州,5,1,1,565,32180.41,155773.5099,买一送一,0
5087,女,29,杭州,4,2,0,507,34536.65,109899.8481,疯狂打折,0
5088,男,59,苏州,8,2,1,506,32634.74,146557.083,买一送一,0
5089,男,45,苏州,2,2,0,733,615.43,140145.4128,买一送一,0
5090,女,47,扬州,6,1,0,698,9601.11,0,买一送一,1
5091,女,26,杭州,4,1,0,573,28645.25,158804.0946,疯狂打折,1
5092,男,18,杭州,6,2,1,616,5221.52,0,买一送一,0
5093,女,40,苏州,2,1,0,641,30549.35,135406.6287,买一送一,0
5094,男,46,苏州,3,1,1,720,25528.96,119362.398,买一送一,1
5095,男,29,杭州,7,1,0,676,36189.06,162310.6278,疯狂打折,0
5096,男,45,扬州,3,3,0,686,12410.6,91358.0901,买一送一,1
5097,女,37,扬州,3,2,0,635,17416.2,0,买一送一,0
5098,女,29,杭州,1,1,1,727,33171.39,180381.9723,买一送一,0
5099,男,73,扬州,1,1,1,689,32116.47,133522.7361,疯狂打折,0
5100,男,42,苏州,7,1,0,696,23147.58,199651.8903,买一送一,0
5101,男,22,杭州,5,2,0,477,31187.93,101548.0866,疯狂打折,1
5102,女,49,杭州,2,1,0,834,37163.62,161615.3088,疯狂打折,1
5103,男,40,杭州,7,1,1,475,32436.35,197806.2384,疯狂打折,1
5104,男,36,杭州,7,1,1,740,2519.57,0,买一送一,0
5105,男,30,苏州,6,1,1,569,8434.96,131154.2727,疯狂打折,0
5106,男,31,苏州,7,2,0,651,24839.91,169749.9138,买一送一,0
5107,女,34,杭州,4,1,1,506,30446.51,111078.3726,买一送一,0
5108,女,39,苏州,5,3,0,579,1114.91,144934.959,疯狂打折,1
5109,女,35,杭州,10,2,1,554,36358.53,92235.9657,疯狂打折,0
5110,女,38,杭州,0,2,0,763,6098.05,187676.106,疯狂打折,0
5111,男,37,杭州,7,1,0,760,6283.6,0,疯狂打折,1
5112,男,33,扬州,4,2,0,633,18804.8,169552.3143,买一送一,0
5113,男,42,苏州,7,2,1,504,28622.9,161483.4528,买一送一,0
5114,女,34,杭州,10,2,1,747,9705.5,0,买一送一,0
5115,男,35,杭州,6,1,1,501,2598.76,122705.8332,买一送一,0
5116,女,67,杭州,7,3,1,718,15828.31,0,买一送一,0
5117,男,37,苏州,5,2,1,770,34479.31,174103.1298,疯狂打折,0
5118,男,39,杭州,2,2,1,701,15779.52,0,买一送一,0
5119,女,41,杭州,5,1,0,774,19584.33,155804.5551,买一送一,0
5120,男,36,杭州,6,2,0,659,18514.91,152325.0327,买一送一,0
5121,男,41,杭州,3,2,0,627,25376.63,0,买一送一,0
5122,女,44,杭州,3,2,1,744,36140.75,0,买一送一,0
5123,男,36,扬州,8,1,0,704,28935.99,156698.7282,买一送一,0
5124,女,27,杭州,4,2,0,471,23449.73,0,买一送一,0
5125,男,38,扬州,2,1,1,727,11334.75,76600.6977,买一送一,0
5126,女,58,苏州,3,2,1,652,36998.64,143114.436,疯狂打折,0
5127,女,37,杭州,6,1,1,629,4583.42,158794.599,买一送一,0
5128,男,50,杭州,9,1,1,717,23829.17,111076.0848,买一送一,0
5129,男,49,杭州,9,1,0,779,22350.64,130577.2551,疯狂打折,0
5130,男,61,扬州,3,1,1,617,7290.48,140046.5085,买一送一,0
5131,男,44,杭州,1,2,0,544,13239.81,0,疯狂打折,0
5132,男,38,扬州,7,2,0,751,17368.95,0,疯狂打折,0
5133,男,36,杭州,4,1,1,740,16535.42,212029.614,买一送一,0
5134,男,43,扬州,10,2,0,707,22632.54,0,买一送一,0
5135,女,31,扬州,7,2,0,558,31877.68,0,买一送一,0
5136,男,55,杭州,3,1,1,654,630.78,107607.3741,买一送一,0
5137,女,28,杭州,8,1,1,461,19760.94,0,买一送一,0
5138,男,44,杭州,3,4,1,842,24573.83,173740.1814,疯狂打折,1
5139,女,44,扬州,4,1,1,573,18138.22,0,买一送一,0
5140,男,37,扬州,1,2,1,747,34522.32,0,疯狂打折,0
5141,男,28,苏州,4,1,0,718,5499.23,80741.259,买一送一,0
5142,男,37,杭州,1,1,0,815,12850.53,204321.9666,买一送一,0
5143,女,59,杭州,2,1,0,708,34354.32,0,买一送一,1
5144,男,40,杭州,5,1,1,632,38178.74,181610.3364,买一送一,0
5145,女,58,杭州,1,1,1,635,11263.3,0,买一送一,1
5146,男,37,杭州,3,1,1,734,14774.87,98877.0063,疯狂打折,0
5147,男,44,杭州,8,2,1,653,29567.82,0,买一送一,0
5148,女,42,杭州,2,1,1,619,19378.37,0,买一送一,1
5149,女,41,苏州,4,1,1,651,28929.91,164122.0857,疯狂打折,0
5150,男,42,扬州,3,3,1,711,3134.36,218480.9271,疯狂打折,1
5151,女,39,杭州,1,1,0,820,11766.43,128675.5767,买一送一,1
5152,男,38,杭州,8,1,0,700,248.51,165817.899,买一送一,0
5153,男,38,苏州,1,1,1,519,11661.22,140394.2172,买一送一,1
5154,女,50,苏州,5,1,1,649,16701.99,191133.7836,买一送一,1
5155,女,33,杭州,4,1,0,585,12091.71,187950.2115,买一送一,0
5156,男,62,杭州,5,2,1,727,7390.62,0,疯狂打折,0
5157,男,42,杭州,4,1,1,759,23213.96,129666.8214,疯狂打折,0
5158,男,29,杭州,1,2,1,645,37566.79,160061.2284,疯狂打折,0
5159,男,34,扬州,3,1,1,643,4084.29,102252.4707,买一送一,0
5160,男,57,扬州,6,2,1,596,13843.59,0,买一送一,0
5161,女,45,杭州,10,2,1,510,14890.74,127700.4081,疯狂打折,0
5162,女,28,苏州,2,2,0,689,15026.98,79714.2336,疯狂打折,0
5163,女,41,杭州,3,1,0,501,32909.11,177440.415,买一送一,0
5164,女,45,苏州,5,1,0,648,9873.17,146230.4565,疯狂打折,0
5165,女,29,杭州,0,1,0,734,3392.87,172193.4318,买一送一,0
5166,女,44,杭州,3,1,1,632,6617.04,164566.4847,买一送一,1
5167,女,45,杭州,7,1,1,656,38124.69,179497.9221,买一送一,0
5168,男,44,杭州,8,1,0,699,20493.54,195198.0603,买一送一,0
5169,女,74,苏州,8,2,1,546,12759.58,141313.1502,买一送一,1
5170,女,57,扬州,7,1,0,625,16081.48,0,疯狂打折,1
5171,男,39,杭州,2,1,1,699,34421.1,134960.9874,买一送一,0
5172,女,39,苏州,6,1,0,562,1884.26,160594.9746,买一送一,1
5173,女,30,杭州,1,1,1,679,34308.83,138428.4066,买一送一,0
5174,女,55,苏州,7,1,1,621,14471.43,161171.5248,疯狂打折,1
5175,男,36,苏州,5,2,0,499,33445.21,161305.3119,买一送一,0
5176,女,38,杭州,1,2,0,755,3964.59,0,买一送一,0
5177,男,31,杭州,8,2,1,603,32488.53,0,买一送一,0
5178,男,38,杭州,3,1,0,464,14450.18,143220.7695,买一送一,0
5179,女,56,扬州,5,2,0,603,31017.91,111657.8748,买一送一,1
5180,男,23,扬州,10,2,0,709,24778.23,0,疯狂打折,0
5181,男,32,苏州,8,1,0,547,12961.75,191544.0255,买一送一,0
5182,男,26,杭州,4,1,0,646,31490.68,172013.2491,买一送一,0
5183,女,38,扬州,7,2,1,779,26490.03,0,买一送一,0
5184,女,32,杭州,1,2,0,577,1893.38,0,买一送一,0
5185,男,70,苏州,9,2,1,649,20482.94,143731.2933,疯狂打折,0
5186,男,34,杭州,10,1,1,505,24178.03,128533.5117,疯狂打折,0
5187,男,37,苏州,9,1,1,651,33617.76,140777.9034,疯狂打折,0
5188,女,31,杭州,6,1,1,660,8688.02,211960.5741,疯狂打折,0
5189,女,43,杭州,4,3,0,679,22014.62,0,买一送一,1
5190,男,48,杭州,9,2,1,767,33548.41,0,疯狂打折,0
5191,女,46,苏州,2,1,0,637,31930.48,176506.0086,买一送一,1
5192,男,43,杭州,8,1,0,667,18643.98,233979.7758,买一送一,1
5193,男,23,杭州,1,2,0,667,17509.21,0,买一送一,0
5194,女,35,苏州,7,1,0,791,30793.83,64496.526,买一送一,0
5195,男,38,杭州,7,2,0,657,35531.11,0,买一送一,0
5196,男,34,苏州,6,2,1,760,11343.25,149203.6371,买一送一,0
5197,男,32,杭州,3,1,0,553,14780.97,143079.1719,买一送一,0
5198,男,51,杭州,6,2,0,583,31564.48,154079.6769,买一送一,0
5199,女,33,扬州,7,2,1,586,32172.35,0,买一送一,0
5200,男,30,扬州,2,2,1,702,27827.4,0,买一送一,0
5201,男,30,杭州,8,1,1,628,2509.92,109693.9707,买一送一,0
5202,女,47,苏州,10,1,0,850,5126.74,165289.2696,疯狂打折,1
5203,女,49,苏州,9,1,0,849,32706.81,163509.9147,买一送一,1
5204,男,35,苏州,2,1,1,641,36800.04,127565.2188,疯狂打折,1
5205,男,40,苏州,5,2,0,729,19769.8,139696.7703,买一送一,0
5206,女,34,杭州,2,2,1,577,16067.56,0,买一送一,0
5207,男,59,杭州,10,1,0,578,1806,228738.9672,疯狂打折,1
5208,女,34,杭州,5,1,1,665,5667.6,83414.5656,买一送一,0
5209,女,47,扬州,9,1,0,719,12055.7,143164.1157,买一送一,1
5210,男,42,苏州,2,1,1,714,9018.46,218497.3107,疯狂打折,0
5211,女,32,扬州,1,1,1,656,3257.04,128232.7521,买一送一,0
5212,男,49,杭州,7,2,1,565,17133.7,0,买一送一,0
5213,女,25,杭州,6,2,0,525,17125.55,0,买一送一,0
5214,女,47,杭州,10,2,0,655,32080.04,0,买一送一,0
5215,女,65,苏州,5,1,0,635,29789.64,144310.4142,买一送一,1
5216,男,43,杭州,1,1,1,547,15346.63,113590.9428,疯狂打折,0
5217,男,29,苏州,4,1,0,529,21570.51,166984.062,疯狂打折,1
5218,男,29,杭州,8,1,1,472,34650.96,126063.0321,疯狂打折,0
5219,女,53,苏州,8,1,0,695,13411.24,117135.2493,疯狂打折,1
5220,男,34,杭州,4,1,1,578,14313.25,215386.6653,买一送一,0
5221,男,45,扬州,8,1,1,592,12851.62,104171.775,疯狂打折,0
5222,女,27,扬州,9,2,0,655,20651.63,0,疯狂打折,0
5223,男,24,扬州,1,2,0,603,4179.4,203133.4299,买一送一,0
5224,男,32,扬州,4,2,0,523,32093.31,0,买一送一,0
5225,男,36,杭州,5,2,1,782,20650.74,99889.1856,疯狂打折,0
5226,男,41,扬州,1,2,1,841,36920.41,0,疯狂打折,0
5227,女,30,苏州,10,2,0,710,29750.23,164250.633,买一送一,0
5228,男,55,杭州,6,1,0,735,433.62,164993.0364,买一送一,0
5229,男,52,苏州,7,1,1,647,36483.05,159916.1376,买一送一,1
5230,女,37,苏州,5,1,1,639,9490.94,186028.2504,疯狂打折,0
5231,男,63,杭州,7,1,0,697,22726.97,182492.6646,疯狂打折,1
5232,男,34,杭州,5,2,1,667,19676.6,0,买一送一,0
5233,男,40,扬州,3,1,0,489,32861.77,272485.344,买一送一,0
5234,女,31,杭州,4,1,0,543,11824.8,170131.0662,疯狂打折,0
5235,女,58,杭州,1,1,1,682,135.08,0,买一送一,0
5236,男,50,杭州,3,2,0,560,16162.86,0,买一送一,0
5237,男,50,扬州,8,1,0,628,27603.6,0,疯狂打折,1
5238,男,25,杭州,0,1,1,768,1590.09,96427.1784,买一送一,0
5239,女,36,杭州,6,1,0,731,29087.64,0,疯狂打折,0
5240,女,43,杭州,6,3,0,556,23930.12,0,疯狂打折,1
5241,男,36,扬州,5,2,1,682,28252.1,0,买一送一,0
5242,女,40,杭州,2,1,0,676,18199.05,181798.2804,买一送一,1
5243,男,67,杭州,5,2,1,630,5225.67,0,买一送一,0
5244,女,43,杭州,5,1,0,582,32612.56,188575.8141,疯狂打折,0
5245,女,35,杭州,1,1,1,580,32177.02,125579.7159,疯狂打折,0
5246,女,40,杭州,0,2,0,753,33855.68,4635.4887,买一送一,1
5247,女,30,扬州,2,1,0,629,3741.99,41836.7649,买一送一,0
5248,女,46,扬州,4,2,0,597,11217.43,0,买一送一,1
5249,女,36,扬州,8,1,0,523,2523.41,139827.0642,疯狂打折,0
5250,女,72,杭州,9,1,1,687,13351.7,0,疯狂打折,0
5251,男,46,苏州,5,1,0,729,19888.45,144940.0389,买一送一,1
5252,女,32,杭州,7,2,0,850,29680.11,0,疯狂打折,0
5253,女,30,苏州,0,1,0,588,1107.24,135482.6427,买一送一,1
5254,男,52,苏州,9,1,1,655,9373.95,177977.0025,买一送一,0
5255,女,27,扬州,2,1,1,639,15858.31,0,买一送一,0
5256,男,42,苏州,3,1,0,584,4908.04,169099.3299,买一送一,0
5257,女,46,杭州,2,1,1,759,26458.91,0,买一送一,0
5258,女,37,扬州,8,2,1,584,19280.15,0,疯狂打折,0
5259,男,33,杭州,6,2,0,562,21336.58,0,买一送一,0
5260,男,40,苏州,5,2,0,620,9507.13,133082.4453,买一送一,0
5261,男,30,苏州,8,1,0,573,36893.04,156709.995,买一送一,0
5262,女,40,扬州,6,1,1,487,36980.57,167395.3002,疯狂打折,0
5263,男,32,苏州,8,1,1,775,24072.34,149653.1529,疯狂打折,0
5264,男,36,苏州,8,2,0,741,32278.43,143901.9189,买一送一,0
5265,女,46,扬州,6,2,1,801,32506.45,0,买一送一,0
5266,女,38,杭州,4,2,1,639,22748.52,100307.6562,疯狂打折,0
5267,男,35,杭州,9,1,1,850,720.78,125522.0781,买一送一,0
5268,男,41,苏州,9,2,1,564,6565.62,127332.9825,买一送一,0
5269,男,37,扬州,7,1,0,761,38105.73,163258.1091,买一送一,0
5270,男,25,杭州,4,1,0,619,27824.92,0,买一送一,0
5271,男,56,扬州,1,3,0,695,35895.69,0,买一送一,1
5272,女,33,苏州,4,1,0,488,23635.52,172202.8905,买一送一,0
5273,女,63,杭州,2,1,1,612,28211.4,155562.1959,疯狂打折,0
5274,女,23,扬州,5,1,1,650,34535.83,0,买一送一,0
5275,女,37,杭州,8,2,0,644,4009.34,0,买一送一,0
5276,女,32,杭州,2,1,0,548,35962.47,212111.9871,买一送一,1
5277,女,48,苏州,6,1,0,850,21368.22,137714.4777,买一送一,0
5278,女,31,苏州,1,2,1,420,1893.81,133304.6325,买一送一,0
5279,男,52,杭州,1,1,0,605,20819.77,77920.1925,买一送一,0
5280,女,29,苏州,7,1,0,778,34650.3,151572.2358,买一送一,0
5281,女,39,扬州,5,1,0,805,2697.86,203284.7199,买一送一,1
5282,男,35,杭州,7,1,1,525,18114.44,203391.2871,疯狂打折,0
5283,女,34,扬州,9,2,1,695,12906.71,0,买一送一,0
5284,男,49,杭州,10,2,0,680,35756.87,0,买一送一,0
5285,女,25,苏州,7,2,1,595,33848.14,131081.5182,疯狂打折,0
5286,女,46,杭州,5,1,0,611,14852.22,0,买一送一,1
5287,男,32,杭州,10,1,0,558,36332.62,129150.2829,买一送一,0
5288,男,40,杭州,10,2,0,601,14909.69,121311.3699,疯狂打折,0
5289,女,35,杭州,9,1,1,772,4865.83,0,疯狂打折,0
5290,男,39,杭州,5,2,1,579,7627.5,0,疯狂打折,0
5291,男,37,杭州,3,1,1,756,11276.09,163127.028,买一送一,0
5292,男,26,杭州,4,2,0,837,33552.01,110577.2952,买一送一,0
5293,男,37,杭州,8,2,1,833,26028.58,186008.2014,买一送一,0
5294,女,33,苏州,9,1,1,795,23107.8,128599.8456,买一送一,1
5295,女,32,扬州,6,2,1,640,3658.07,146221.6005,买一送一,0
5296,女,35,杭州,7,1,1,490,752.84,132531.3069,买一送一,0
5297,男,43,苏州,6,3,0,755,3236.98,203009.655,买一送一,1
5298,男,30,杭州,2,1,1,570,9168.72,161630.0688,买一送一,0
5299,男,52,苏州,5,3,0,521,10285.48,143291.6913,疯狂打折,1
5300,男,40,杭州,9,1,0,629,20.39,0,买一送一,0
5301,女,35,杭州,1,2,1,687,9162.75,136225.1445,买一送一,0
5302,男,32,扬州,8,1,1,493,15215.56,56778.2514,买一送一,0
5303,女,35,扬州,8,1,1,719,31579.8,0,买一送一,0
5304,男,38,扬州,8,2,0,592,34498.31,0,买一送一,0
5305,男,47,杭州,6,1,0,587,11082.67,87362.9271,买一送一,0
5306,男,54,杭州,8,1,1,592,5494.78,0,买一送一,1
5307,男,28,扬州,4,2,1,628,33795.56,0,买一送一,0
5308,女,45,苏州,5,1,0,624,13153.75,186782.0559,买一送一,0
5309,女,39,苏州,9,1,1,541,38204.22,123143.5041,买一送一,1
5310,男,37,杭州,9,1,1,613,21826.66,133192.395,买一送一,0
5311,女,26,杭州,9,1,1,727,28066.04,149455.1844,买一送一,0
5312,男,41,扬州,2,2,0,684,22998.98,147332.7456,疯狂打折,0
5313,男,40,杭州,1,2,1,611,19607.56,0,买一送一,0
5314,男,48,扬州,8,2,0,473,13602.25,0,买一送一,0
5315,女,45,杭州,1,2,1,720,6813.22,126545.352,买一送一,1
5316,男,33,苏州,4,1,1,724,35744.26,108297.6624,疯狂打折,1
5317,男,37,杭州,1,1,0,553,5824.38,0,买一送一,0
5318,男,39,扬州,7,2,1,741,33313.12,176674.2234,疯狂打折,0
5319,女,29,苏州,6,2,1,600,18365.41,91549.023,买一送一,0
5320,女,35,杭州,8,1,0,536,32856.64,0,买一送一,1
5321,男,39,杭州,5,1,0,704,1226.94,0,买一送一,0
5322,男,32,扬州,4,2,1,596,28012.3,0,疯狂打折,0
5323,男,34,扬州,9,1,0,522,33317.11,155516.6367,买一送一,1
5324,男,29,杭州,9,1,1,802,25709.2,156719.8965,买一送一,0
5325,男,28,扬州,4,2,0,578,1328.31,0,疯狂打折,0
5326,男,34,杭州,1,2,0,660,1853.26,0,买一送一,0
5327,女,40,苏州,3,2,0,748,7295.06,127303.8807,疯狂打折,0
5328,女,34,苏州,5,1,0,793,27410.52,157142.4507,买一送一,0
5329,男,29,杭州,3,2,1,503,27524.85,0,买一送一,0
5330,男,35,扬州,4,2,1,629,30290.65,214744.224,疯狂打折,0
5331,女,32,扬州,4,2,1,722,21733.55,0,买一送一,0
5332,女,35,杭州,4,2,0,641,24089.13,0,疯狂打折,0
5333,女,50,苏州,5,1,0,570,33997.21,159031.3002,买一送一,1
5334,女,35,苏州,6,1,0,825,5036.77,145554.4485,买一送一,1
5335,女,31,杭州,6,1,0,669,7737.63,138990.8118,买一送一,0
5336,男,33,杭州,2,1,0,644,18436.05,0,买一送一,0
5337,男,57,苏州,2,2,1,754,13566.8,124395.8901,买一送一,0
5338,男,44,扬州,8,2,0,645,28634.17,139919.6094,买一送一,1
5339,男,22,杭州,4,2,0,639,5389.85,0,买一送一,0
5340,男,42,杭州,10,2,1,811,726.15,0,买一送一,0
5341,女,29,苏州,8,2,1,634,13355.55,159944.5383,疯狂打折,0
5342,男,24,苏州,5,1,1,465,24425.24,144100.527,买一送一,0
5343,女,35,扬州,7,1,0,627,35892.59,0,买一送一,0
5344,女,40,杭州,0,1,1,691,11591.32,142023.1554,买一送一,0
5345,女,32,杭州,6,1,0,688,32988.76,151484.2785,买一送一,0
5346,男,38,杭州,3,1,0,639,8195.56,0,买一送一,0
5347,女,45,杭州,0,1,0,475,5319.88,165144.7692,买一送一,1
5348,男,45,杭州,7,1,0,625,23825.56,169193.1912,疯狂打折,0
5349,女,32,杭州,9,1,1,678,28338.55,0,买一送一,0
5350,男,28,杭州,10,2,0,584,3792.41,0,买一送一,0
5351,女,71,杭州,8,2,1,606,32455.44,0,买一送一,0
5352,男,23,杭州,2,2,1,712,12771.65,0,疯狂打折,0
5353,男,38,杭州,1,1,1,728,26588.72,142599.7302,买一送一,0
5354,男,42,杭州,1,1,0,587,23519.48,0,疯狂打折,0
5355,女,69,扬州,1,1,1,476,25671.19,129523.5879,疯狂打折,0
5356,女,43,扬州,1,1,0,774,20803.87,136095.2442,疯狂打折,0
5357,男,54,苏州,9,2,1,751,22214.13,192332.148,疯狂打折,0
5358,男,22,杭州,6,1,1,550,9889.39,189884.079,买一送一,0
5359,男,32,苏州,5,2,1,706,19920.03,108668.5689,买一送一,0
5360,女,57,杭州,6,2,1,506,37174.21,0,疯狂打折,1
5361,女,30,杭州,8,2,0,770,19226.96,0,买一送一,0
5362,男,56,扬州,2,1,1,667,3613.34,207726.1884,疯狂打折,0
5363,女,31,扬州,6,2,0,581,36018.58,0,买一送一,0
5364,女,35,杭州,0,1,1,730,10271.18,191228.7765,买一送一,0
5365,女,35,杭州,4,1,0,569,35324.7,115539.5949,买一送一,0
5366,女,29,扬州,3,1,0,710,35950.75,147194.3214,买一送一,0
5367,男,43,杭州,0,2,0,653,5327.45,0,买一送一,0
5368,男,41,苏州,5,2,1,661,23068.14,150739.5504,疯狂打折,0
5369,女,38,杭州,2,2,1,711,2748.53,158697.1338,买一送一,1
5370,男,36,杭州,5,2,0,732,30865.82,0,买一送一,0
5371,男,40,扬州,4,1,0,567,17585.78,145913.424,疯狂打折,0
5372,男,40,杭州,8,1,1,676,13001.61,140227.1094,买一送一,0
5373,女,38,杭州,7,1,1,688,30146.08,151959.3783,买一送一,0
5374,女,37,杭州,7,2,0,700,3258.28,0,买一送一,0
5375,男,64,苏州,1,1,1,540,18244.93,112999.7187,疯狂打折,0
5376,女,35,杭州,6,2,1,593,14933.32,164191.6176,买一送一,0
